id,owner,created,isOrgItem,modified,guid,name,title,type,typeKeywords,description,tags,snippet,thumbnail,documentation,extent,categories,spatialReference,accessInformation,licenseInfo,culture,properties,advancedSettings,url,proxyFilter,access,size,subInfo,appCategories,industries,languages,largeThumbnail,banner,screenshots,listed,ownerFolder,protected,numComments,numRatings,avgRating,numViews,scoreCompleteness,groupDesignations,contentOrigin,commentsEnabled,itemControl,sourceUrl,layers,tables,contentStatus,orgId
153be1e57020475ab2da871a6ccb7dec,KamanData,1593609591000,True,1593609599000,,service_3cd7de9d7d9447bd868ab8be1772d999,survey rashuyot 2020,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Service', 'Singlelayer', 'Hosted Service']",,[],,thumbnail/survey_rashuyot_2020.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_3cd7de9d7d9447bd868ab8be1772d999/FeatureServer,,shared,0,0,[],[],[],,,[],False,63cb0c35bbb44676a16fa4730980ec26,False,0,0,0,36,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_3cd7de9d7d9447bd868ab8be1772d999/FeatureServer/0"">]",[],,
b582980967df4d898ad8d96fbad4793d,KamanData,1594133489000,True,1594202747000,,service_41ca320957e44fa8ab79cda2147cdec8,survey rashuyot 2020,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Service', 'Singlelayer', 'Hosted Service']",,[],,thumbnail/survey_rashuyot_2020.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_41ca320957e44fa8ab79cda2147cdec8/FeatureServer,,org,2293760,0,[],[],[],,,[],False,63cb0c35bbb44676a16fa4730980ec26,True,0,0,0,447,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_41ca320957e44fa8ab79cda2147cdec8/FeatureServer/0"">]",[],,
7fc9add70a05457f8795ada391ecb4ba,KamanData,1594201795000,True,1617883792000,,survey_rashuyot_2020_1,survey rashuyot 2020_1,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Service', 'Singlelayer', 'Hosted Service', 'View Service']",,['סיוו'],,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey_rashuyot_2020_1/FeatureServer,,org,0,0,[],[],[],,,[],False,63cb0c35bbb44676a16fa4730980ec26,False,0,0,0,134,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey_rashuyot_2020_1/FeatureServer/0"">]",[],,
3d3feaaf8a114bbf9d95d386c4c9726a,KamanData,1594275374000,True,1617883792000,,service_41ca320957e44fa8ab79cda2147cdec8,survey rashuyot 2020,Map Service,"['ArcGIS Server', 'Data', 'Map Service', 'Service', 'Singlelayer', 'WMTS', 'Hosted Service']",,['corona'],,thumbnail/survey_rashuyot_2020.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey_rashuyot_2020/MapServer,,org,9473,0,[],[],[],,,[],False,63cb0c35bbb44676a16fa4730980ec26,False,0,0,0,34,33,,self,True,admin,,"[<MapFeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey_rashuyot_2020/MapServer/0"">]",[],,
92034fe05099458291a2bb2fb789db2a,KamanData,1594276379000,True,1617883793000,,survey_rashuiot_2020_join,survey_rashuiot_2020_join,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Multi Services View', 'Service', 'Singlelayer', 'Hosted Service', 'View Service']",שכבת ישויות נוצרה מהפעלת פתרון צרוף ישויות,"['תוצאות ניתוח', 'צרוף ישויות']",שכבת ישויות נוצרה מצרוף ישויות,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],4326,,,,"{'jobUrl': 'undefined/jobs/ViewJob_1594276384891', 'jobType': 'GPServer', 'jobId': 'ViewJob_1594276384891', 'jobStatus': 'completed'}",,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey_rashuiot_2020_join/FeatureServer,,org,1121,0,[],[],[],,,[],False,63cb0c35bbb44676a16fa4730980ec26,False,0,0,0,913,56,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey_rashuiot_2020_join/FeatureServer/0"">]",[],,
cf92de70b7a141ac9f5a3e5e5dae5dab,KamanData,1593675686000,True,1593675697000,,service_f53e8a1039e348ac8a84c53ddcca27a7,survey rashuyot 2020 - additional,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Service', 'Singlelayer', 'Hosted Service']",,[],,thumbnail/survey_rashuyot_2020_-_additional.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_f53e8a1039e348ac8a84c53ddcca27a7/FeatureServer,,shared,147456,0,[],[],[],,,[],False,6413cd5a56fe4062b335a304f7ed3852,False,0,0,0,115,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_f53e8a1039e348ac8a84c53ddcca27a7/FeatureServer/0"">]",[],,
769dfefbcec448f595e5ff55ef0e5bf6,KamanData,1625643915000,True,1625657551000,,SUR_Shahar_Hitmark.zip,1-סימון נפילות- גדוד שחר ,Form,"['Form', 'Survey123', 'Survey123 Connect', 'xForm']","
<p style=' margin-top:0px; margin-bottom:0px; margin-left:0px; margin-right:0px; -qt-block-indent:0; text-indent:0px;'>null</p>","['שחר', 'גדוד']",סקר,thumbnail/SUR_Shahar_Hitmark.png,,[],[],,,,en-il,,,,,org,54038,0,[],[],[],,,[],False,4bd0d56831d347ef97c7d67799064cdf,False,0,0,0,32,50,,self,True,admin,,,,,
9ca506e438cd4dc3a94b409b02a80976,KamanData,1625643917000,True,1625643917000,,,SUR_Shahar_Hitmark,Web Map,"['ArcGIS Online', 'Data Editing', 'Explorer Web Map', 'Map', 'Offline', 'Online Map', 'Web Map']",,['Survey123'],,,,[],[],,,,en-il,,,,,private,1667,0,[],[],[],,,[],False,4bd0d56831d347ef97c7d67799064cdf,False,0,0,0,299,16,,self,True,admin,,,,,
38cc2ac32222495db19e26f72f394bbe,KamanData,1619419761000,True,1635689696000,,weekly_report_v2.zip,weekly_report_v2,Form,"['Form', 'Survey123', 'Survey123 Connect', 'xForm']",none,[],none,thumbnail/weekly_report_v2.png,,[],[],,,,en-il,,,,,org,77306,0,[],[],[],,,[],False,8fff55fe30dd4c399bf41d45a4b06be1,False,0,0,0,5,35,,self,True,admin,,,,,
632e08e6e7a74a4290fa4faac397e3e5,KamanData,1619419763000,True,1619424786000,,,weekly_report_v2,Web Map,"['ArcGIS Online', 'Data Editing', 'Explorer Web Map', 'Map', 'Online Map', 'Web Map']",,['Survey123'],,thumbnail/ago_downloaded.png,,[],[],,,,en-il,,,,,org,3349,0,[],[],[],,,[],False,8fff55fe30dd4c399bf41d45a4b06be1,False,0,0,0,1234,33,,self,True,admin,,,,,
830a04f69c8f4c1dba0ee55ca2def935,KamanData,1613056869000,True,1613385223000,,830a04f69c8f4c1dba0ee55ca2def935.zip,אבן פינה - דיווח אירועים תרגיליים,Form,"['Form', 'Survey123', 'Survey123 Hub', 'xForm']",,"['אבן פינה', 'דיווח אירועים תרגיליים']",,thumbnail/Image03.png,,[],[],,,,he-il,,,,,org,135657,0,[],[],[],,,[],False,eece218291354663bf38e145e3283e77,False,0,0,0,3,41,,self,True,admin,,,,,
7f5d0c417bf84bbc8138afa583a70309,KamanData,1613056870000,True,1613057462000,,survey123_830a04f69c8f4c1dba0ee55ca2def935,אבן פינה - דיווח אירועים תרגיליים,Feature Service,"['830a04f69c8f4c1dba0ee55ca2def935', 'ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'OwnerView', 'Service', 'Singlelayer', 'Source', 'Survey123', 'Survey123 Hub', 'Hosted Service']",,[],,,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_830a04f69c8f4c1dba0ee55ca2def935/FeatureServer,,shared,294038,0,[],[],[],,,[],False,eece218291354663bf38e145e3283e77,False,0,0,0,1,16,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_830a04f69c8f4c1dba0ee55ca2def935/FeatureServer/0"">]",[],,
60395841437044abb0dab350eecd5bd9,KamanData,1613057471000,True,1617883844000,,survey123_830a04f69c8f4c1dba0ee55ca2def935_fieldworker,אבן פינה - דיווח אירועים תרגיליים_fieldworker,Feature Service,"['830a04f69c8f4c1dba0ee55ca2def935', 'ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'FieldworkerView', 'Mosaic Dataset', 'Service', 'Singlelayer', 'Survey123', 'Survey123 Hub', 'Hosted Service', 'View Service']",,[],,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_830a04f69c8f4c1dba0ee55ca2def935_fieldworker/FeatureServer,,org,0,0,[],[],[],,,[],False,eece218291354663bf38e145e3283e77,False,0,0,0,11,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_830a04f69c8f4c1dba0ee55ca2def935_fieldworker/FeatureServer/0"">]",[],,
06c5328a5ef74b12804206318cc50fe2,KamanData,1613057481000,True,1617883845000,,survey123_830a04f69c8f4c1dba0ee55ca2def935_stakeholder,אבן פינה - דיווח אירועים תרגיליים_stakeholder,Feature Service,"['830a04f69c8f4c1dba0ee55ca2def935', 'ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Mosaic Dataset', 'Service', 'Singlelayer', 'StakeholderView', 'Survey123', 'Survey123 Hub', 'Hosted Service', 'View Service']",,[],,,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_830a04f69c8f4c1dba0ee55ca2def935_stakeholder/FeatureServer,,org,0,0,[],[],[],,,[],False,eece218291354663bf38e145e3283e77,False,0,0,0,1,16,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_830a04f69c8f4c1dba0ee55ca2def935_stakeholder/FeatureServer/0"">]",[],,
750fbf6016f7413aa905933ec7005b95,KamanData,1619012129000,True,1619693130000,,אימון_חד_יומי.zip,אימון חד יומי,Form,"['Form', 'Survey123', 'Survey123 Connect', 'xForm']",This template includes all XLSForm features supported in ArcGIS Survey123.,[],,thumbnail/_D7_90_D7_99_D7_9E_D7_95_D7_9F__D7_97_D7_93__D7_99_D7_95_D7_9E_D7_99.png,,[],[],,,,en-il,,,,,private,59212,0,[],[],[],,,[],False,deb7514798cb4d07827d11b69f00bd52,False,0,0,0,1,41,,self,True,admin,,,,,
ef12e098cf7248baad5afbe786846450,KamanData,1619012130000,True,1619012130000,,,אימון חד יומי,Web Map,"['ArcGIS Online', 'Data Editing', 'Explorer Web Map', 'Map', 'Offline', 'Online Map', 'Web Map']",,['Survey123'],,,,[],[],,,,en-il,,,,,private,3889,0,[],[],[],,,[],False,deb7514798cb4d07827d11b69f00bd52,False,0,0,0,302,16,,self,True,admin,,,,,
02eafa6387ec482dbda31d780257800c,KamanData,1619693114000,True,1619693123000,,service_ae91769ae0f749148d2d1d9330b73a08,אימון חד יומי,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Multilayer', 'Service', 'Hosted Service']",,[],,thumbnail/_D7_90_D7_99_D7_9E_D7_95_D7_9F__D7_97_D7_93__D7_99_D7_95_D7_9E_D7_99.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_ae91769ae0f749148d2d1d9330b73a08/FeatureServer,,private,0,0,[],[],[],,,[],False,deb7514798cb4d07827d11b69f00bd52,False,0,0,0,1,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_ae91769ae0f749148d2d1d9330b73a08/FeatureServer/0"">]","[<Table url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_ae91769ae0f749148d2d1d9330b73a08/FeatureServer/1"">, <Table url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_ae91769ae0f749148d2d1d9330b73a08/FeatureServer/2"">]",,
2053488805b9434c9a00677576bf35db,KamanData,1619511717000,True,1619696226000,,אימון_חומס.zip,אימון חומס,Form,"['Form', 'Survey123', 'Survey123 Connect', 'xForm']",This template includes all XLSForm features supported in ArcGIS Survey123.,[],,thumbnail/_D7_90_D7_99_D7_9E_D7_95_D7_9F__D7_97_D7_95_D7_9E_D7_A1.png,,[],[],,,,en-il,,,,,private,62220,0,[],[],[],,,[],False,39a5ecf670dc490c868e5cc9534568eb,False,0,0,0,2,41,,self,True,admin,,,,,
7535a5ce4760422dac6a8852718319f2,KamanData,1619511719000,True,1619511719000,,,אימון חומס,Web Map,"['ArcGIS Online', 'Data Editing', 'Explorer Web Map', 'Map', 'Offline', 'Online Map', 'Web Map']",,['Survey123'],,,,[],[],,,,en-il,,,,,private,7332,0,[],[],[],,,[],False,39a5ecf670dc490c868e5cc9534568eb,False,0,0,0,302,16,,self,True,admin,,,,,
8751a036d0dc4426a428df35d685c670,KamanData,1619696213000,True,1619696221000,,service_d4e24c31f83c408290542eacf2149cff,אימון חומס,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Service', 'Singlelayer', 'Hosted Service']",,[],,thumbnail/_D7_90_D7_99_D7_9E_D7_95_D7_9F__D7_97_D7_95_D7_9E_D7_A1.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_d4e24c31f83c408290542eacf2149cff/FeatureServer,,private,0,0,[],[],[],,,[],False,39a5ecf670dc490c868e5cc9534568eb,False,0,0,0,1,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_d4e24c31f83c408290542eacf2149cff/FeatureServer/0"">]",[],,
244a29b300bb4da8bfdd89f7953d5283,KamanData,1619423527000,True,1619940516000,,אימון_מכלול_הנדסה_ותשתיות.zip,אימון מכלול הנדסה ותשתיות,Form,"['Form', 'Survey123', 'Survey123 Connect', 'xForm']",This template includes all XLSForm features supported in ArcGIS Survey123.,[],,,,[],[],,,,en-il,,,,,private,59101,0,[],[],[],,,[],False,99179395acf94a9d9b2411b5e36b75bc,False,0,0,0,0,25,,self,True,admin,,,,,
bfaf332714524b70bbe87db412679a8f,KamanData,1619423528000,True,1619423528000,,,אימון מכלול הנדסה ותשתיות,Web Map,"['ArcGIS Online', 'Data Editing', 'Explorer Web Map', 'Map', 'Offline', 'Online Map', 'Web Map']",,['Survey123'],,,,[],[],,,,en-il,,,,,private,5210,0,[],[],[],,,[],False,99179395acf94a9d9b2411b5e36b75bc,False,0,0,0,302,16,,self,True,admin,,,,,
80d1ebedf52d4ae0acdc56d6be09181b,KamanData,1619940502000,True,1619940510000,,service_4848cf8cd0df43358b13352d476265db,אימון מכלול הנדסה ותשתיות,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Multilayer', 'Service', 'Hosted Service']",,[],,,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_4848cf8cd0df43358b13352d476265db/FeatureServer,,private,0,0,[],[],[],,,[],False,99179395acf94a9d9b2411b5e36b75bc,False,0,0,0,1,16,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_4848cf8cd0df43358b13352d476265db/FeatureServer/0"">]","[<Table url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_4848cf8cd0df43358b13352d476265db/FeatureServer/1"">, <Table url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_4848cf8cd0df43358b13352d476265db/FeatureServer/2"">]",,
3e9dac91e690491eb27f227dccc29424,KamanData,1619354741000,True,1619940155000,,אימון_רשות-תפקוד_יקלר.zip,אימון רשות-תפקוד יקלר,Form,"['Form', 'Survey123', 'Survey123 Connect', 'xForm']",This template includes all XLSForm features supported in ArcGIS Survey123.,[],,thumbnail/_D7_90_D7_99_D7_9E_D7_95_D7_9F__D7_A8_D7_A9_D7_95_D7_AA-_D7_AA_D7_A4_D7_A7_D7_95_D7_93__D7_99_D7_A7_D7_9C_D7_A8.png,,[],[],,,,en-il,,,,,private,55496,0,[],[],[],,,[],False,9dbe4789d79d4fd982bb73f351d09336,False,0,0,0,0,41,,self,True,admin,,,,,
ab1f6db295b3421b82cfdd30ac6d5b1a,KamanData,1619354743000,True,1619354743000,,,אימון רשות-תפקוד יקלר,Web Map,"['ArcGIS Online', 'Data Editing', 'Explorer Web Map', 'Map', 'Offline', 'Online Map', 'Web Map']",,['Survey123'],,,,[],[],,,,en-il,,,,,private,4215,0,[],[],[],,,[],False,9dbe4789d79d4fd982bb73f351d09336,False,0,0,0,302,16,,self,True,admin,,,,,
8695e4c3fe434b6083c93e52c455a04b,KamanData,1619940140000,True,1619940148000,,service_bca6a2b3f47b4a73bfe22b9f15deffd8,אימון רשות-תפקוד יקלר,Feature Service,"['ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Multilayer', 'Service', 'Hosted Service']",,[],,thumbnail/_D7_90_D7_99_D7_9E_D7_95_D7_9F__D7_A8_D7_A9_D7_95_D7_AA-_D7_AA_D7_A4_D7_A7_D7_95_D7_93__D7_99_D7_A7_D7_9C_D7_A8.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_bca6a2b3f47b4a73bfe22b9f15deffd8/FeatureServer,,private,0,0,[],[],[],,,[],False,9dbe4789d79d4fd982bb73f351d09336,False,0,0,0,1,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_bca6a2b3f47b4a73bfe22b9f15deffd8/FeatureServer/0"">]","[<Table url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/service_bca6a2b3f47b4a73bfe22b9f15deffd8/FeatureServer/1"">]",,
654ae0fc7d684921b3fdd79be2461f97,KamanData,1597762523000,True,1597764710000,,654ae0fc7d684921b3fdd79be2461f97.zip,איסוף נתוני עובדים זרים ,Form,"['Form', 'Survey123', 'Survey123 Hub', 'xForm']",,"['עובדים זרים', 'קורונה']","מהגרים, מבקשי מקלט ועובדים זרים, בעלי וחסרי אשרות שהייה, נחשבים לאוכלוסיות
פגיעות, החוות פער לשוני ותרבותי מסביבתן; 
על פי רוב הן חוות קשיים כלכליים ובמקרים רבים אין להם נגישות לשירותי בריאות כמו לאוכלוסייה הכללית. 
מאפיינים אלו עלולים להקשות את ההתמודדות עם הפצת נגיף הקורונה בתוך קהילות הזרים ובכלל החברה כפי שלמדנו מהאירועים האחרונים באילת ובפתח תקווה",thumbnail/Image02.png,,[],[],,,,he-il,,,,,org,303836,0,[],[],[],,,[],False,f5c4fe61209b482bbf567f0b93c9273d,False,0,0,0,2,58,,self,True,admin,,,,,
9f4d93da814a46f6b86c38ab74df9d51,KamanData,1597762525000,True,1597821593000,,survey123_654ae0fc7d684921b3fdd79be2461f97,איסוף נתוני עובדים זרים ,Feature Service,"['654ae0fc7d684921b3fdd79be2461f97', 'ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'OwnerView', 'Service', 'Singlelayer', 'Source', 'Survey123', 'Survey123 Hub', 'Hosted Service']",,[],,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_654ae0fc7d684921b3fdd79be2461f97/FeatureServer,,org,454694,0,[],[],[],,,[],False,f5c4fe61209b482bbf567f0b93c9273d,False,0,0,0,44,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_654ae0fc7d684921b3fdd79be2461f97/FeatureServer/0"">]",[],,
d6fad832c7a949baaa2b6e1fca8005e6,KamanData,1597764610000,True,1617882032000,,survey123_654ae0fc7d684921b3fdd79be2461f97_fieldworker,איסוף נתוני עובדים זרים _fieldworker,Feature Service,"['654ae0fc7d684921b3fdd79be2461f97', 'ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'FieldworkerView', 'Service', 'Singlelayer', 'Survey123', 'Survey123 Hub', 'Hosted Service', 'View Service']",,[],,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_654ae0fc7d684921b3fdd79be2461f97_fieldworker/FeatureServer,,org,0,0,[],[],[],,,[],False,f5c4fe61209b482bbf567f0b93c9273d,False,0,0,0,149,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_654ae0fc7d684921b3fdd79be2461f97_fieldworker/FeatureServer/0"">]",[],,
13c1dc3b479947d292cfc491fb977c2c,KamanData,1597764611000,True,1617882032000,,survey123_654ae0fc7d684921b3fdd79be2461f97_stakeholder,איסוף נתוני עובדים זרים _stakeholder,Feature Service,"['654ae0fc7d684921b3fdd79be2461f97', 'ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Service', 'Singlelayer', 'StakeholderView', 'Survey123', 'Survey123 Hub', 'Hosted Service', 'View Service']",,[],,,,"[[-180, -90], [180, 90]]",[],4326,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_654ae0fc7d684921b3fdd79be2461f97_stakeholder/FeatureServer,,org,0,0,[],[],[],,,[],False,f5c4fe61209b482bbf567f0b93c9273d,False,0,0,0,132,16,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_654ae0fc7d684921b3fdd79be2461f97_stakeholder/FeatureServer/0"">]",[],,
90bd899d27cb4b958ae5d34ab80d899d,KamanData,1557091628000,True,1557145888000,,90bd899d27cb4b958ae5d34ab80d899d.zip,אירועי יום הזכרון ויום העצמאות ,Form,"['Form', 'Survey123', 'Survey123 Hub', 'xForm']",,"['יום העצמאות', 'יום הזכרון']","במהלך הימים הקרובים מתקיימים ברחבי הארץ אירועים שונים לרגל יום הזכרון ויום העצמאות, בסקר נדרש למלא כל אירוע שמתקיים בגזרת המחוז בהתאם. ",thumbnail/Image02.png,,[],[],,,,en-us,,,,,org,107254,0,[],[],[],,,[],False,dc4c684d4a8c4e819c2247f8c7f4541f,False,0,0,0,9,58,,self,True,admin,,,,,
8c6eeccb64134ddc8f7f26a2dfee751e,KamanData,1557091630000,True,1617175643000,,survey123_90bd899d27cb4b958ae5d34ab80d899d,אירועי יום הזכרון ויום העצמאות ,Feature Service,"['90bd899d27cb4b958ae5d34ab80d899d', 'ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'OwnerView', 'Service', 'Survey123', 'Survey123 Hub', 'Hosted Service']",,[],,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_90bd899d27cb4b958ae5d34ab80d899d/FeatureServer,,shared,1982464,0,[],[],[],,,[],False,dc4c684d4a8c4e819c2247f8c7f4541f,False,0,0,0,37,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_90bd899d27cb4b958ae5d34ab80d899d/FeatureServer/0"">]","[<Table url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_90bd899d27cb4b958ae5d34ab80d899d/FeatureServer/1"">]",,
b5477e8e32b54747a5d998f37ace4a12,KamanData,1557091640000,True,1617882061000,,survey123_90bd899d27cb4b958ae5d34ab80d899d_fieldworker,אירועי יום הזכרון ויום העצמאות _fieldworker,Feature Service,"['90bd899d27cb4b958ae5d34ab80d899d', 'ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'FieldworkerView', 'Multilayer', 'Service', 'Survey123', 'Survey123 Hub', 'Hosted Service', 'View Service']",,[],,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_90bd899d27cb4b958ae5d34ab80d899d_fieldworker/FeatureServer,,org,0,0,[],[],[],,,[],False,dc4c684d4a8c4e819c2247f8c7f4541f,False,0,0,0,54,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_90bd899d27cb4b958ae5d34ab80d899d_fieldworker/FeatureServer/0"">]","[<Table url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_90bd899d27cb4b958ae5d34ab80d899d_fieldworker/FeatureServer/1"">]",,
6b99e22e03e34c89b2b5cc94ee55eade,KamanData,1557094334000,True,1617882061000,,survey123_90bd899d27cb4b958ae5d34ab80d899d_stakeholder,אירועי יום הזכרון ויום העצמאות _stakeholder,Feature Service,"['90bd899d27cb4b958ae5d34ab80d899d', 'ArcGIS Server', 'Data', 'Feature Access', 'Feature Service', 'Multilayer', 'Service', 'StakeholderView', 'Survey123', 'Survey123 Hub', 'Hosted Service', 'View Service']",,[],,thumbnail/ago_downloaded.png,,"[[-180, -90], [180, 90]]",[],,,,,,,https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_90bd899d27cb4b958ae5d34ab80d899d_stakeholder/FeatureServer,,org,0,0,[],[],[],,,[],False,dc4c684d4a8c4e819c2247f8c7f4541f,False,0,0,0,45,33,,self,True,admin,,"[<FeatureLayer url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_90bd899d27cb4b958ae5d34ab80d899d_stakeholder/FeatureServer/0"">]","[<Table url:""https://services6.arcgis.com/CGerZP3ftrxhsSdz/arcgis/rest/services/survey123_90bd899d27cb4b958ae5d34ab80d899d_stakeholder/FeatureServer/1"">]",,
